num_wavefunction, num_operator, time
4101, 61, 50631
4201, 61, 49912
4301, 61, 49428
4401, 61, 51511
4501, 61, 48877
4601, 61, 47833
4701, 61, 49645
4801, 61, 47509
4901, 61, 50771
5001, 61, 49318
5101, 61, 48006
5201, 61, 48357
5301, 61, 48797
5401, 61, 49192
5501, 61, 53307
5601, 61, 47711
5701, 61, 49462
5801, 61, 48187
5901, 61, 52675
6001, 61, 49204
6101, 61, 48464
6201, 61, 48110
6301, 61, 48924
6401, 61, 48911
6501, 61, 50664
6601, 61, 52234
6701, 61, 55878
6801, 61, 55370
6901, 61, 46911
7001, 61, 51294
7101, 61, 55742
7201, 61, 49819
7301, 61, 50611
7401, 61, 48484
7501, 61, 48610
7601, 61, 49202
7701, 61, 50179
7801, 61, 49485
7901, 61, 51496
8001, 61, 52737
8101, 61, 50212
8201, 61, 50914
8301, 61, 53133
8401, 61, 52924
8501, 61, 52430
8601, 61, 52328
8701, 61, 50721
8801, 61, 50418
8901, 61, 52144
9001, 61, 52084
9101, 61, 53970
9201, 61, 51306
9301, 61, 48208
9401, 61, 53703
9501, 61, 53114
9601, 61, 51344
9701, 61, 54480
9801, 61, 48102
9901, 61, 53103
1, 71, 43597
101, 71, 44953
201, 71, 42913
301, 71, 43104
401, 71, 38124
501, 71, 41254
601, 71, 46532
701, 71, 46934
801, 71, 47429
901, 71, 46787
1001, 71, 54344
1101, 71, 52740
1201, 71, 53269
1301, 71, 55698
1401, 71, 55209
1501, 71, 55250
1601, 71, 54101
1701, 71, 53358
1801, 71, 57030
1901, 71, 55925
2001, 71, 54518
2101, 71, 55996
2201, 71, 57039
2301, 71, 58571
2401, 71, 54619
2501, 71, 52851
2601, 71, 60076
2701, 71, 58094
2801, 71, 60118
2901, 71, 57926
3001, 71, 57685
3101, 71, 56317
3201, 71, 56317
3301, 71, 57150
3401, 71, 58844
3501, 71, 59504
3601, 71, 58129
3701, 71, 60015
3801, 71, 60703
3901, 71, 59287
4001, 71, 61191
4101, 71, 57825
4201, 71, 58323
4301, 71, 58154
4401, 71, 59099
4501, 71, 55681
4601, 71, 54740
4701, 71, 62374
4801, 71, 57869
4901, 71, 57942
5001, 71, 58779
5101, 71, 57456
5201, 71, 59699
5301, 71, 58487
5401, 71, 59806
5501, 71, 57583
5601, 71, 61332
5701, 71, 60579
5801, 71, 61877
5901, 71, 62380
6001, 71, 58357
6101, 71, 55185
6201, 71, 61003
6301, 71, 61335
6401, 71, 56969
6501, 71, 55013
6601, 71, 59846
6701, 71, 57186
6801, 71, 55147
6901, 71, 55859
7001, 71, 57420
7101, 71, 59158
7201, 71, 57510
7301, 71, 60839
7401, 71, 56369
7501, 71, 55769
7601, 71, 57774
7701, 71, 57214
7801, 71, 56163
7901, 71, 59102
8001, 71, 57934
8101, 71, 62241
8201, 71, 58399
8301, 71, 57449
8401, 71, 56837
8501, 71, 62938
8601, 71, 62948
8701, 71, 58539
8801, 71, 58080
8901, 71, 61585
9001, 71, 60459
9101, 71, 58421
9201, 71, 63191
9301, 71, 63923
9401, 71, 61862
9501, 71, 63338
9601, 71, 58916
9701, 71, 58956
9801, 71, 56752
9901, 71, 57421
1, 81, 42849
101, 81, 48256
201, 81, 52994
301, 81, 44926
401, 81, 53237
501, 81, 50947
601, 81, 55664
701, 81, 55130
801, 81, 54642
901, 81, 59240
1001, 81, 59710
1101, 81, 58121
1201, 81, 62714
1301, 81, 63740
1401, 81, 62676
1501, 81, 64083
1601, 81, 62012
1701, 81, 62166
1801, 81, 65057
1901, 81, 64797
2001, 81, 64375
2101, 81, 60569
2201, 81, 62548
2301, 81, 65713
2401, 81, 64842
2501, 81, 65007
2601, 81, 64306
2701, 81, 67435
2801, 81, 63422
2901, 81, 68830
3001, 81, 65370
3101, 81, 65151
3201, 81, 68704
3301, 81, 69791
3401, 81, 68013
3501, 81, 65909
3601, 81, 66418
3701, 81, 67006
3801, 81, 65212
3901, 81, 64461
4001, 81, 66486
4101, 81, 65991
4201, 81, 66240
4301, 81, 67217
4401, 81, 66334
4501, 81, 65081
4601, 81, 65172
4701, 81, 67280
4801, 81, 66922
4901, 81, 67503
5001, 81, 64350
5101, 81, 62942
5201, 81, 65727
5301, 81, 66998
5401, 81, 64083
5501, 81, 64288
5601, 81, 63850
5701, 81, 65171
5801, 81, 66384
5901, 81, 63522
6001, 81, 63789
6101, 81, 63422
6201, 81, 64433
6301, 81, 61653
6401, 81, 62302
6501, 81, 52016
6601, 81, 53476
6701, 81, 55180
6801, 81, 60815
6901, 81, 62339
7001, 81, 63295
7101, 81, 64798
7201, 81, 59958
7301, 81, 64038
7401, 81, 64031
7501, 81, 60299
7601, 81, 71255
7701, 81, 68858
7801, 81, 68042
7901, 81, 67208
8001, 81, 66432
8101, 81, 61996
8201, 81, 65879
8301, 81, 67961
8401, 81, 65696
8501, 81, 56392
8601, 81, 61560
8701, 81, 72696
8801, 81, 69569
8901, 81, 67228
9001, 81, 69105
9101, 81, 66438
9201, 81, 63734
9301, 81, 63284
9401, 81, 67155
9501, 81, 75633
9601, 81, 66594
9701, 81, 68705
9801, 81, 68190
9901, 81, 66951
1, 91, 55554
101, 91, 60806
201, 91, 60168
301, 91, 55848
401, 91, 56877
501, 91, 59876
601, 91, 61841
701, 91, 60219
801, 91, 65983
901, 91, 64743
1001, 91, 64721
1101, 91, 67710
1201, 91, 69785
1301, 91, 70353
1401, 91, 69976
1501, 91, 71933
1601, 91, 71264
1701, 91, 73425
1801, 91, 72574
1901, 91, 75585
2001, 91, 75504
2101, 91, 75265
2201, 91, 75760
2301, 91, 73631
2401, 91, 74547
2501, 91, 75397
2601, 91, 73006
2701, 91, 76990
2801, 91, 74956
2901, 91, 72236
3001, 91, 76580
3101, 91, 73577
3201, 91, 75880
3301, 91, 75285
3401, 91, 73145
3501, 91, 78273
3601, 91, 73132
3701, 91, 75156
3801, 91, 77203
3901, 91, 77315
4001, 91, 72299
4101, 91, 72370
4201, 91, 77758
4301, 91, 71577
4401, 91, 73448
4501, 91, 74576
4601, 91, 75965
4701, 91, 76721
4801, 91, 70630
4901, 91, 73657
5001, 91, 73766
5101, 91, 73614
5201, 91, 72663
5301, 91, 74733
5401, 91, 73300
5501, 91, 73888
5601, 91, 77312
5701, 91, 74354
5801, 91, 73475
5901, 91, 71054
6001, 91, 71474
6101, 91, 73561
6201, 91, 71877
6301, 91, 74231
6401, 91, 78153
6501, 91, 72312
6601, 91, 76188
6701, 91, 78636
6801, 91, 72948
6901, 91, 77321
7001, 91, 76306
7101, 91, 79777
7201, 91, 73691
7301, 91, 74618
7401, 91, 71752
7501, 91, 73025
7601, 91, 75521
7701, 91, 74958
7801, 91, 74445
7901, 91, 80239
8001, 91, 79852
8101, 91, 76762
8201, 91, 73444
8301, 91, 75750
8401, 91, 73637
8501, 91, 79556
8601, 91, 74305
8701, 91, 77971
8801, 91, 79779
8901, 91, 79373
9001, 91, 74808
9101, 91, 77380
9201, 91, 78732
9301, 91, 75852
9401, 91, 76108
9501, 91, 78204
9601, 91, 78191
9701, 91, 74988
9801, 91, 68446
9901, 91, 71530
