num_wavefunction, num_operator, time
2401, 51, 53480
2501, 51, 51567
2601, 51, 53305
2701, 51, 50216
2801, 51, 49029
2901, 51, 51301
3001, 51, 50500
3101, 51, 52363
3201, 51, 52651
3301, 51, 50736
3401, 51, 51708
3501, 51, 54404
3601, 51, 51224
3701, 51, 55424
3801, 51, 52399
3901, 51, 51970
4001, 51, 52035
4101, 51, 52438
4201, 51, 52225
4301, 51, 52794
4401, 51, 52693
4501, 51, 52321
4601, 51, 55429
4701, 51, 51917
4801, 51, 53621
4901, 51, 55015
5001, 51, 53454
5101, 51, 53517
5201, 51, 54872
5301, 51, 52849
5401, 51, 51590
5501, 51, 55767
5601, 51, 55274
5701, 51, 52925
5801, 51, 52576
5901, 51, 52277
6001, 51, 54583
6101, 51, 51244
6201, 51, 51060
6301, 51, 53906
6401, 51, 57376
6501, 51, 54015
6601, 51, 54812
6701, 51, 54034
6801, 51, 52826
6901, 51, 52008
7001, 51, 54782
7101, 51, 55184
7201, 51, 50460
7301, 51, 53152
7401, 51, 47760
7501, 51, 50044
7601, 51, 52270
7701, 51, 52823
7801, 51, 53853
7901, 51, 55109
8001, 51, 53935
8101, 51, 56189
8201, 51, 57041
8301, 51, 54085
8401, 51, 55911
8501, 51, 53850
8601, 51, 58275
8701, 51, 56221
8801, 51, 54474
8901, 51, 56286
9001, 51, 57058
9101, 51, 55399
9201, 51, 53860
9301, 51, 54318
9401, 51, 54499
9501, 51, 56031
9601, 51, 52577
9701, 51, 57044
9801, 51, 59782
9901, 51, 55147
1, 61, 58051
101, 61, 59180
201, 61, 57107
301, 61, 61155
401, 61, 55120
501, 61, 57364
601, 61, 58779
701, 61, 57882
801, 61, 59067
901, 61, 60223
1001, 61, 62277
1101, 61, 61142
1201, 61, 59083
1301, 61, 60524
1401, 61, 64117
1501, 61, 60049
1601, 61, 61090
1701, 61, 61803
1801, 61, 63629
1901, 61, 62126
2001, 61, 60676
2101, 61, 61541
2201, 61, 61092
2301, 61, 60645
2401, 61, 62814
2501, 61, 62301
2601, 61, 62928
2701, 61, 64363
2801, 61, 62312
2901, 61, 62663
3001, 61, 63430
3101, 61, 64090
3201, 61, 64534
3301, 61, 61993
3401, 61, 62153
3501, 61, 61165
3601, 61, 65359
3701, 61, 64116
3801, 61, 66316
3901, 61, 62676
4001, 61, 63889
4101, 61, 62338
4201, 61, 64540
4301, 61, 63646
4401, 61, 61861
4501, 61, 61718
4601, 61, 65443
4701, 61, 64501
4801, 61, 65145
4901, 61, 60942
5001, 61, 64250
5101, 61, 63496
5201, 61, 63470
5301, 61, 65739
5401, 61, 60981
5501, 61, 62015
5601, 61, 60696
5701, 61, 64831
5801, 61, 62296
5901, 61, 66418
6001, 61, 62594
6101, 61, 63843
6201, 61, 63827
6301, 61, 64975
6401, 61, 62887
6501, 61, 63766
6601, 61, 63785
6701, 61, 63742
6801, 61, 69137
6901, 61, 64803
7001, 61, 66254
7101, 61, 64264
7201, 61, 65534
7301, 61, 65599
7401, 61, 62296
7501, 61, 62908
7601, 61, 63173
7701, 61, 65047
7801, 61, 64134
7901, 61, 65279
8001, 61, 63905
8101, 61, 65113
8201, 61, 66340
8301, 61, 65085
8401, 61, 64060
8501, 61, 65459
8601, 61, 67826
8701, 61, 61857
8801, 61, 63153
8901, 61, 67354
9001, 61, 64321
9101, 61, 64589
9201, 61, 66295
9301, 61, 66073
9401, 61, 67277
9501, 61, 68179
9601, 61, 65326
9701, 61, 67160
9801, 61, 63456
9901, 61, 65376
1, 71, 66293
101, 71, 68208
201, 71, 63456
301, 71, 68999
401, 71, 67706
501, 71, 67656
601, 71, 63871
701, 71, 68543
801, 71, 65755
901, 71, 67644
1001, 71, 70507
1101, 71, 68100
1201, 71, 67907
1301, 71, 68823
1401, 71, 70111
1501, 71, 71172
1601, 71, 72602
1701, 71, 70407
1801, 71, 71804
1901, 71, 68774
2001, 71, 71457
2101, 71, 70648
2201, 71, 72566
2301, 71, 70849
2401, 71, 71507
2501, 71, 73782
2601, 71, 68372
2701, 71, 70463
2801, 71, 73277
2901, 71, 72256
3001, 71, 72857
3101, 71, 70580
3201, 71, 70982
3301, 71, 72574
3401, 71, 69498
3501, 71, 70519
3601, 71, 72064
3701, 71, 72986
3801, 71, 74027
3901, 71, 74477
4001, 71, 72352
4101, 71, 71617
4201, 71, 72303
4301, 71, 73615
4401, 71, 70788
4501, 71, 70284
4601, 71, 70892
4701, 71, 72327
4801, 71, 71316
4901, 71, 69141
5001, 71, 72615
5101, 71, 72240
5201, 71, 74246
5301, 71, 75084
5401, 71, 71883
5501, 71, 70502
5601, 71, 74302
5701, 71, 72061
5801, 71, 71889
5901, 71, 73584
6001, 71, 71892
6101, 71, 72803
6201, 71, 76331
6301, 71, 71957
6401, 71, 73095
6501, 71, 70988
6601, 71, 73747
6701, 71, 74246
6801, 71, 75011
6901, 71, 73327
7001, 71, 74221
7101, 71, 76505
7201, 71, 75788
7301, 71, 73919
7401, 71, 72602
7501, 71, 70939
7601, 71, 71967
7701, 71, 72467
7801, 71, 71384
7901, 71, 74525
8001, 71, 74749
8101, 71, 74286
8201, 71, 73059
8301, 71, 77132
8401, 71, 74699
8501, 71, 75765
8601, 71, 76095
8701, 71, 76415
8801, 71, 73040
8901, 71, 76045
9001, 71, 74726
9101, 71, 74433
9201, 71, 73663
9301, 71, 75793
9401, 71, 74583
9501, 71, 76341
9601, 71, 72206
9701, 71, 72518
9801, 71, 73686
9901, 71, 75267
1, 81, 70248
101, 81, 67313
201, 81, 73942
301, 81, 79081
401, 81, 73198
501, 81, 80506
601, 81, 76725
701, 81, 77007
801, 81, 80397
901, 81, 77008
1001, 81, 75638
1101, 81, 77997
1201, 81, 76028
1301, 81, 78468
1401, 81, 75629
1501, 81, 76348
1601, 81, 77432
1701, 81, 75048
1801, 81, 76156
1901, 81, 76902
2001, 81, 76264
2101, 81, 84724
2201, 81, 80207
2301, 81, 76694
2401, 81, 77107
2501, 81, 77467
2601, 81, 72957
2701, 81, 77168
2801, 81, 77877
2901, 81, 77347
3001, 81, 76519
3101, 81, 78926
3201, 81, 81671
3301, 81, 80000
3401, 81, 72232
3501, 81, 74439
3601, 81, 77714
3701, 81, 82451
3801, 81, 81549
3901, 81, 84676
4001, 81, 82069
4101, 81, 80263
4201, 81, 79860
4301, 81, 76240
4401, 81, 83609
4501, 81, 80030
4601, 81, 81932
4701, 81, 82991
4801, 81, 85460
4901, 81, 80189
5001, 81, 80634
5101, 81, 83903
5201, 81, 80759
5301, 81, 84967
5401, 81, 80860
5501, 81, 79326
5601, 81, 80124
5701, 81, 84635
5801, 81, 80143
5901, 81, 82359
6001, 81, 79879
6101, 81, 83933
6201, 81, 81599
6301, 81, 82446
6401, 81, 83960
6501, 81, 80544
6601, 81, 83579
6701, 81, 82928
6801, 81, 82256
6901, 81, 81395
7001, 81, 81877
7101, 81, 83133
7201, 81, 81334
7301, 81, 84762
7401, 81, 83920
7501, 81, 82839
7601, 81, 81187
7701, 81, 84533
7801, 81, 82287
7901, 81, 78910
8001, 81, 84202
8101, 81, 81537
8201, 81, 83798
8301, 81, 80304
8401, 81, 80984
8501, 81, 85951
8601, 81, 80971
8701, 81, 82429
8801, 81, 82513
8901, 81, 81434
9001, 81, 82624
9101, 81, 85019
9201, 81, 86255
9301, 81, 82505
9401, 81, 81094
9501, 81, 82694
9601, 81, 83391
9701, 81, 82127
9801, 81, 79340
9901, 81, 84571
1, 91, 75485
101, 91, 81221
201, 91, 74534
301, 91, 75083
401, 91, 77820
501, 91, 77060
601, 91, 84603
701, 91, 83497
801, 91, 84724
901, 91, 84193
1001, 91, 83801
1101, 91, 85955
1201, 91, 83141
1301, 91, 87852
1401, 91, 86275
1501, 91, 88857
1601, 91, 89705
1701, 91, 88636
1801, 91, 86795
1901, 91, 89044
2001, 91, 89381
2101, 91, 91501
2201, 91, 86467
2301, 91, 86974
2401, 91, 84495
2501, 91, 91288
2601, 91, 89001
2701, 91, 87356
2801, 91, 93449
2901, 91, 91592
3001, 91, 92960
3101, 91, 88704
3201, 91, 95259
3301, 91, 89124
3401, 91, 92261
3501, 91, 89925
3601, 91, 92697
3701, 91, 89550
3801, 91, 90114
3901, 91, 90424
4001, 91, 90157
4101, 91, 91461
4201, 91, 88176
4301, 91, 87402
4401, 91, 97506
4501, 91, 89500
4601, 91, 92044
4701, 91, 95266
4801, 91, 96216
4901, 91, 91882
5001, 91, 92676
5101, 91, 93923
5201, 91, 94829
5301, 91, 95290
5401, 91, 96871
5501, 91, 93617
5601, 91, 93255
5701, 91, 90400
5801, 91, 88914
5901, 91, 92171
6001, 91, 94372
6101, 91, 95417
6201, 91, 91167
6301, 91, 93935
6401, 91, 93726
6501, 91, 89564
6601, 91, 94954
6701, 91, 89908
6801, 91, 96634
6901, 91, 93363
7001, 91, 94873
7101, 91, 91988
7201, 91, 92309
7301, 91, 96260
7401, 91, 94670
7501, 91, 95006
7601, 91, 96005
7701, 91, 91450
7801, 91, 92806
7901, 91, 94058
8001, 91, 95502
8101, 91, 96151
8201, 91, 91886
8301, 91, 92335
8401, 91, 92854
8501, 91, 95621
8601, 91, 94324
8701, 91, 96006
8801, 91, 94828
8901, 91, 95430
9001, 91, 93103
9101, 91, 94548
9201, 91, 94744
9301, 91, 96846
9401, 91, 94995
9501, 91, 98028
9601, 91, 92779
9701, 91, 93069
9801, 91, 94046
9901, 91, 94799
