num_wavefunction, num_operator, time
361, 51, 39883
371, 51, 41969
381, 51, 39315
391, 51, 42673
401, 51, 39248
411, 51, 35616
421, 51, 41408
431, 51, 39343
441, 51, 39325
451, 51, 39423
461, 51, 39776
471, 51, 39848
481, 51, 40860
491, 51, 40782
501, 51, 40380
511, 51, 39409
521, 51, 43994
531, 51, 40380
541, 51, 46122
551, 51, 46111
561, 51, 42709
571, 51, 43369
581, 51, 43757
591, 51, 44759
601, 51, 43572
611, 51, 42889
621, 51, 43083
631, 51, 41886
641, 51, 44849
651, 51, 48194
661, 51, 45607
671, 51, 43074
681, 51, 44315
691, 51, 42897
701, 51, 46976
711, 51, 41286
721, 51, 40665
731, 51, 42271
741, 51, 45243
751, 51, 46256
761, 51, 43459
771, 51, 43972
781, 51, 44264
791, 51, 45665
801, 51, 45946
811, 51, 43462
821, 51, 45366
831, 51, 42818
841, 51, 45053
851, 51, 44764
861, 51, 42542
871, 51, 43114
881, 51, 44575
891, 51, 43814
901, 51, 44328
911, 51, 43687
921, 51, 44778
931, 51, 45439
941, 51, 44325
951, 51, 43816
961, 51, 45405
971, 51, 43997
981, 51, 42791
991, 51, 45931
1, 61, 47683
11, 61, 43662
21, 61, 46765
31, 61, 43616
41, 61, 43209
51, 61, 43279
61, 61, 38723
71, 61, 41754
81, 61, 45821
91, 61, 41908
101, 61, 48393
111, 61, 45618
121, 61, 49140
131, 61, 47711
141, 61, 43615
151, 61, 49389
161, 61, 45030
171, 61, 48262
181, 61, 51167
191, 61, 42264
201, 61, 48907
211, 61, 52177
221, 61, 52895
231, 61, 42695
241, 61, 48217
251, 61, 48436
261, 61, 48509
271, 61, 53038
281, 61, 47942
291, 61, 51063
301, 61, 49764
311, 61, 48880
321, 61, 49500
331, 61, 52092
341, 61, 49182
351, 61, 55230
361, 61, 48970
371, 61, 48657
381, 61, 52430
391, 61, 50192
401, 61, 50584
411, 61, 47500
421, 61, 48499
431, 61, 50949
441, 61, 51045
451, 61, 51327
461, 61, 48824
471, 61, 56627
481, 61, 52725
491, 61, 49381
501, 61, 52489
511, 61, 53401
521, 61, 53965
531, 61, 52955
541, 61, 50965
551, 61, 54119
561, 61, 52360
571, 61, 52934
581, 61, 53852
591, 61, 50646
601, 61, 52393
611, 61, 53741
621, 61, 49898
631, 61, 53145
641, 61, 47838
651, 61, 52363
661, 61, 55446
671, 61, 48898
681, 61, 53349
691, 61, 54391
701, 61, 55943
711, 61, 52463
721, 61, 51948
731, 61, 52090
741, 61, 55303
751, 61, 53508
761, 61, 52078
771, 61, 53934
781, 61, 56118
791, 61, 50410
801, 61, 54651
811, 61, 57993
821, 61, 54654
831, 61, 55594
841, 61, 56120
851, 61, 56175
861, 61, 56432
871, 61, 53947
881, 61, 49649
891, 61, 50763
901, 61, 50996
911, 61, 55458
921, 61, 56650
931, 61, 54180
941, 61, 53107
951, 61, 53933
961, 61, 54469
971, 61, 53131
981, 61, 56365
991, 61, 55077
1, 71, 56138
11, 71, 55283
21, 71, 52728
31, 71, 48790
41, 71, 48671
51, 71, 52404
61, 71, 48481
71, 71, 52370
81, 71, 53706
91, 71, 52767
101, 71, 53461
111, 71, 56660
121, 71, 55213
131, 71, 51312
141, 71, 56319
151, 71, 54913
161, 71, 56812
171, 71, 57318
181, 71, 56766
191, 71, 55854
201, 71, 53213
211, 71, 56410
221, 71, 56891
231, 71, 57941
241, 71, 56946
251, 71, 58245
261, 71, 56743
271, 71, 59391
281, 71, 60330
291, 71, 53887
301, 71, 59896
311, 71, 61114
321, 71, 58108
331, 71, 54326
341, 71, 56506
351, 71, 60042
361, 71, 60308
371, 71, 55076
381, 71, 56410
391, 71, 55202
401, 71, 54047
411, 71, 53787
421, 71, 59785
431, 71, 59590
441, 71, 61336
451, 71, 61167
461, 71, 66443
471, 71, 64650
481, 71, 65228
491, 71, 63963
501, 71, 64160
511, 71, 61422
521, 71, 63070
531, 71, 65781
541, 71, 61189
551, 71, 66574
561, 71, 67855
571, 71, 61412
581, 71, 61978
591, 71, 61571
601, 71, 60179
611, 71, 60031
621, 71, 62545
631, 71, 62682
641, 71, 62901
651, 71, 63857
661, 71, 64428
671, 71, 60153
681, 71, 62729
691, 71, 62436
701, 71, 60478
711, 71, 63566
721, 71, 64268
731, 71, 64761
741, 71, 61307
751, 71, 59435
761, 71, 65262
771, 71, 65637
781, 71, 62664
791, 71, 64166
801, 71, 62187
811, 71, 64240
821, 71, 67186
831, 71, 61944
841, 71, 63069
851, 71, 63627
861, 71, 60546
871, 71, 64723
881, 71, 64112
891, 71, 63997
901, 71, 64401
911, 71, 68135
921, 71, 62920
931, 71, 69887
941, 71, 60101
951, 71, 64368
961, 71, 64147
971, 71, 68160
981, 71, 64371
991, 71, 61416
1, 81, 63492
11, 81, 62830
21, 81, 61438
31, 81, 60770
41, 81, 62189
51, 81, 65025
61, 81, 64046
71, 81, 61781
81, 81, 62493
91, 81, 59686
101, 81, 63392
111, 81, 63304
121, 81, 59800
131, 81, 64561
141, 81, 66475
151, 81, 69766
161, 81, 58453
171, 81, 62256
181, 81, 66382
191, 81, 66969
